bin	chrom	chromStart	chromEnd	name	score	strand	otherChrom	otherStart	otherEnd	otherSize	uid	posBasesHit	testResult	verdict	chits	ccov	alignfile	alignL	indelN	indelS	alignB	matchB	mismatchB	transitionsB	transversionsB	fracMatch	fracMatchIndel	jcK	k2K
993	chr19	53479279	53480365	chr15:36613401	0	+	chr15	36613401	36614477	1076	13088	1000	N/A	N/A	N/A	N/A	align_both/0008/both0041115	1094	9	26	1068	985	83	58	25	0.922285	0.914578	0.0820435	0.0827817
993	chr19	53479281	53480365	chr16:52655235	0	+	chr16	52655235	52656327	1092	16004	1000	N/A	N/A	N/A	N/A	align_both/0010/both0052646	1092	3	8	1084	1002	82	60	22	0.924354	0.921803	0.0797382	0.0805633
993	chr19	53479281	53480365	chr19:41506083	0	+	chr19	41506083	41507188	1105	21467	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069389	1108	6	27	1081	1008	73	50	23	0.93247	0.927323	0.070766	0.0712683
993	chr19	53479304	53480365	chr2:230572887	0	-	chr2	230572887	230573956	1069	21663	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071058	1069	3	8	1061	975	86	59	27	0.918944	0.916353	0.0857792	0.0865344
993	chr19	53479305	53480339	chr2:25809692	0	-	chr2	25809692	25810700	1008	21664	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071044	1038	6	34	1004	907	97	68	29	0.903386	0.89802	0.103428	0.104644
993	chr19	53479327	53480339	chr7:27023715	0	+	chr7	27023715	27025157	1442	21977	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071100	1445	5	436	1009	910	99	65	34	0.901883	0.897436	0.105156	0.106132
993	chr19	53500646	53501935	chr19:53417120	0	-	chr19	53417120	53418662	1542	21578	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070988	1545	5	259	1286	1182	104	66	38	0.919129	0.915569	0.0855722	0.0861219
993	chr19	53502112	53505852	chr19:53421822	0	+	chr19	53421822	53425965	4143	21579	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070989	4489	12	1095	3394	3192	202	128	74	0.940483	0.93717	0.0620112	0.0622904
993	chr19	53512125	53515439	chr19:53426019	0	+	chr19	53426019	53429018	2999	21580	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070990	3319	8	325	2994	2883	111	76	35	0.962926	0.96036	0.0380218	0.0381614
994	chr19	53616786	53618445	chr6:158841139	0	-	chr6	158841139	158842187	1048	21923	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071190	1663	10	619	1044	948	96	57	39	0.908046	0.899431	0.0980988	0.0986479
994	chr19	53665825	53667078	chr19:53668213	0	+	chr19	53668213	53669562	1349	21582	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071123	1351	3	100	1251	1213	38	25	13	0.969624	0.967305	0.031008	0.0310866
994	chr19	53668213	53669562	chr19:53665825	0	+	chr19	53665825	53667078	1253	21582	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071123	1351	3	100	1251	1213	38	25	13	0.969624	0.967305	0.031008	0.0310866
995	chr19	53771488	53773279	chr9:98607106	0	-	chr9	98607106	98609146	2040	22151	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071197	2109	19	387	1722	1562	160	90	70	0.907085	0.897186	0.0991951	0.0996313
995	chr19	53771493	53772544	chr7:35973622	0	-	chr7	35973622	35974692	1070	21978	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071191	1078	10	35	1043	971	72	44	28	0.930968	0.922127	0.072418	0.0727481
995	chr19	53771493	53772544	chr7:35904251	0	-	chr7	35904251	35905307	1056	21979	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071192	1066	8	25	1041	986	55	28	27	0.947166	0.939943	0.054787	0.0548614
995	chr19	53772142	53773275	chr7:152367630	0	-	chr7	152367630	152369020	1390	21980	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071195	1440	7	357	1083	975	108	61	47	0.900277	0.894495	0.107006	0.107529
996	chr19	53919313	53921819	chr19:53921819	0	+	chr19	53921819	53925342	3523	21583	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071170	3527	43	1025	2502	2344	158	89	69	0.936851	0.921022	0.0659674	0.066154
996	chr19	53921819	53925342	chr19:53919313	0	+	chr19	53919313	53921819	2506	21583	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071170	3527	43	1025	2502	2344	158	89	69	0.936851	0.921022	0.0659674	0.066154
998	chr19	54219877	54225093	chr19:54239621	0	+	chr19	54239621	54244927	5306	21584	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071203	5309	11	96	5213	5064	149	101	48	0.971418	0.969372	0.0291413	0.0292193
998	chr19	54220476	54223554	chr19:54695857	0	-	chr19	54695857	54698548	2691	21585	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071218	3091	14	413	2678	2427	251	152	99	0.906273	0.90156	0.100122	0.100748
998	chr19	54222075	54223127	chr19:54662883	0	-	chr19	54662883	54664240	1357	21586	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071224	1359	6	309	1050	945	105	70	35	0.9	0.894886	0.107326	0.108409
998	chr19	54239621	54244927	chr19:54219877	0	+	chr19	54219877	54225093	5216	21584	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071203	5309	11	96	5213	5064	149	101	48	0.971418	0.969372	0.0291413	0.0292193
999	chr19	54270126	54288058	chr19:54622823	0	-	chr19	54622823	54646223	23400	21588	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071251	23570	82	5808	17762	16639	1123	702	421	0.936775	0.93247	0.0660497	0.0663502
999	chr19	54278187	54284910	chr19:54589898	0	-	chr19	54589898	54596563	6665	21589	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071253	6763	35	138	6625	6037	588	349	239	0.911245	0.906456	0.0944613	0.0949674
999	chr19	54278201	54281114	chr19:54573281	0	-	chr19	54573281	54576167	2886	21590	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071254	2935	14	71	2864	2611	253	157	96	0.911662	0.907227	0.0939888	0.094598
999	chr19	54288798	54290029	chr19:54606452	0	-	chr19	54606452	54607586	1134	21591	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071259	1239	2	113	1126	1081	45	27	18	0.960036	0.958333	0.0410687	0.041163
999	chr19	54292000	54296676	chr19:54598403	0	-	chr19	54598403	54602937	4534	21592	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071261	5204	20	1198	4006	3641	365	234	131	0.908887	0.904372	0.0971412	0.0978902
999	chr19	54357605	54366219	chr19:54501863	0	-	chr19	54501863	54511507	9644	21593	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071276	10077	38	1896	8181	7661	520	249	271	0.936438	0.932109	0.0664179	0.066494
999	chr19	54367169	54376134	chr19:54491677	0	-	chr19	54491677	54500577	8900	21594	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071277	10461	48	3057	7404	6834	570	345	225	0.923015	0.917069	0.0812296	0.0816318
1000	chr19	54491677	54500577	chr19:54367169	0	-	chr19	54367169	54376134	8965	21594	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071277	10461	48	3057	7404	6834	570	345	225	0.923015	0.917069	0.0812296	0.0816318
1000	chr19	54501863	54511507	chr19:54357605	0	-	chr19	54357605	54366219	8614	21593	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071276	10077	38	1896	8181	7661	520	249	271	0.936438	0.932109	0.0664179	0.066494
1001	chr19	54573281	54576166	chr19:54630479	0	+	chr19	54630479	54633375	2896	21596	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071300	2912	13	43	2869	2611	258	150	108	0.910073	0.905968	0.0957919	0.096266
1001	chr19	54573281	54576167	chr19:54278201	0	-	chr19	54278201	54281114	2913	21590	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071254	2935	14	71	2864	2611	253	157	96	0.911662	0.907227	0.0939888	0.094598
1001	chr19	54573281	54577583	chr19:54593627	0	+	chr19	54593627	54597817	4190	21595	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071299	4671	26	850	3821	3496	325	187	138	0.914944	0.90876	0.0902781	0.0906766
1001	chr19	54589898	54596563	chr19:54278187	0	-	chr19	54278187	54284910	6723	21589	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071253	6763	35	138	6625	6037	588	349	239	0.911245	0.906456	0.0944613	0.0949674
1001	chr19	54589922	54596548	chr19:54626209	0	+	chr19	54626209	54633375	7166	21597	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071302	7219	35	646	6573	5960	613	369	244	0.90674	0.901937	0.0995891	0.100192
1001	chr19	54598403	54602937	chr19:54292000	0	-	chr19	54292000	54296676	4676	21592	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071261	5204	20	1198	4006	3641	365	234	131	0.908887	0.904372	0.0971412	0.0978902
1001	chr19	54606452	54607586	chr19:54288798	0	-	chr19	54288798	54290029	1231	21591	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071259	1239	2	113	1126	1081	45	27	18	0.960036	0.958333	0.0410687	0.041163
1001	chr19	54622823	54646223	chr19:54270126	0	-	chr19	54270126	54288058	17932	21588	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071251	23570	82	5808	17762	16639	1123	702	421	0.936775	0.93247	0.0660497	0.0663502
1001	chr19	54626209	54633375	chr19:54589922	0	+	chr19	54589922	54596548	6626	21597	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071302	7219	35	646	6573	5960	613	369	244	0.90674	0.901937	0.0995891	0.100192
1001	chr19	54630479	54633375	chr19:54573281	0	+	chr19	54573281	54576166	2885	21596	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071300	2912	13	43	2869	2611	258	150	108	0.910073	0.905968	0.0957919	0.096266
1002	chr19	54695839	54698548	chr19:54240222	0	-	chr19	54240222	54243347	3125	21587	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071234	3136	15	438	2698	2437	261	153	108	0.903262	0.898268	0.103572	0.104153
1002	chr19	54695857	54698548	chr19:54220476	0	-	chr19	54220476	54223554	3078	21585	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071218	3091	14	413	2678	2427	251	152	99	0.906273	0.90156	0.100122	0.100748
1002	chr19	54725629	54755089	chr19:54756430	0	+	chr19	54756430	54786421	29991	21598	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071309	31529	156	3607	27922	25388	2534	1305	1229	0.909247	0.904195	0.096731	0.0969917
1002	chr19	54731470	54785281	chr19:54809363	0	+	chr19	54809363	54868186	58823	21599	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071317	60787	295	8940	51847	46843	5004	2785	2219	0.903485	0.898374	0.103315	0.103766
1002	chr19	54756430	54786421	chr19:54725629	0	+	chr19	54725629	54755089	29460	21598	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071309	31529	156	3607	27922	25388	2534	1305	1229	0.909247	0.904195	0.096731	0.0969917
1003	chr19	54809363	54868186	chr19:54731470	0	+	chr19	54731470	54785281	53811	21599	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071317	60787	295	8940	51847	46843	5004	2785	2219	0.903485	0.898374	0.103315	0.103766
1003	chr19	54835800	54839710	chr19:54786421	0	+	chr19	54786421	54790329	3908	21601	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071320	3946	14	74	3872	3624	248	154	94	0.93595	0.932579	0.0669509	0.0672513
1003	chr19	54840511	54868186	chr19:54807054	0	+	chr19	54807054	54831747	24693	21602	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071328	28566	137	4764	23802	21650	2152	1248	904	0.909587	0.904382	0.096344	0.0968183
1004	chr19	54939159	54940305	chr19:54982316	0	-	chr19	54982316	54983462	1146	21603	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071332	1146	0	0	1146	1066	80	53	27	0.930192	0.930192	0.0732736	0.0737474
1006	chr19	55201492	55204055	chr19:55204784	0	+	chr19	55204784	55206962	2178	21604	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071366	2571	11	401	2170	2030	140	95	45	0.935484	0.930766	0.0674612	0.0678997
1006	chr19	55204784	55206962	chr19:55201492	0	+	chr19	55201492	55204055	2563	21604	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071366	2571	11	401	2170	2030	140	95	45	0.935484	0.930766	0.0674612	0.0678997
1010	chr19	55756123	55765055	chr19:55766130	0	+	chr19	55766130	55775058	8928	21605	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071369	8942	10	24	8918	8722	196	109	87	0.978022	0.976927	0.0223065	0.0223255
1014	chr19	56318241	56319758	chr2:156584943	0	-	chr2	156584943	156586154	1211	21665	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071395	1527	8	326	1201	1123	78	48	30	0.935054	0.928867	0.0679315	0.0682293
1016	chr19	56494160	56495437	chr11:14589470	0	-	chr11	14589470	14590752	1282	6806	1000	N/A	N/A	N/A	N/A	align_both/0002/both0011641	1284	4	9	1275	1217	58	45	13	0.95451	0.951525	0.0469282	0.047268
1017	chr19	56672577	56673901	chr22:41433493	0	+	chr22	41433493	41434823	1330	21773	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071408	1333	6	12	1321	1298	23	11	12	0.982589	0.978146	0.0176163	0.0176213
1022	chr19	57365157	57367414	chrX:13712260	0	-	chrX	13712260	13714505	2245	22236	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071423	2293	18	84	2209	2025	184	138	46	0.916704	0.909295	0.0882948	0.0894108
1023	chr19	57487050	57498394	chr19:57498877	0	+	chr19	57498877	57512283	13406	21607	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071420	14540	63	4330	10210	9522	688	435	253	0.932615	0.926896	0.0706066	0.0709688
1026	chr19	57807751	57809481	chr19:57840459	0	-	chr19	57840459	57842870	2411	21608	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071432	2412	6	683	1729	1634	95	54	41	0.945055	0.941787	0.0570617	0.0572061
1026	chr19	57816864	57823624	chr19:57913045	0	-	chr19	57913045	57920546	7501	21609	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071434	8073	50	1885	6188	5597	591	336	255	0.904493	0.897243	0.10216	0.102649
1026	chr19	57819749	57823624	chr19:57849876	0	+	chr19	57849876	57854624	4748	21610	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071435	4778	16	933	3845	3516	329	205	124	0.914434	0.910645	0.0908529	0.09143
1026	chr19	57824603	57825861	chr19:57904491	0	-	chr19	57904491	57905744	1253	21611	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071436	1266	7	21	1245	1128	117	76	41	0.906024	0.900958	0.100407	0.101254
1026	chr19	57825587	57826870	chr6:63211464	0	-	chr6	63211464	63212764	1300	21924	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071449	1306	6	29	1277	1159	118	72	46	0.907596	0.903352	0.0986119	0.0992387
1026	chr19	57827799	57842492	chr19:57872905	0	-	chr19	57872905	57890540	17635	21612	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071438	19333	63	6338	12995	12126	869	562	307	0.933128	0.928626	0.0700431	0.0704343
1026	chr19	57840459	57842870	chr19:57807751	0	-	chr19	57807751	57809481	1730	21608	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071432	2412	6	683	1729	1634	95	54	41	0.945055	0.941787	0.0570617	0.0572061
1026	chr19	57849726	57865394	chr19:57905523	0	-	chr19	57905523	57916724	11201	21613	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071439	15766	50	4663	11103	10445	658	403	255	0.940737	0.936519	0.0617358	0.061975
1026	chr19	57872905	57890540	chr19:57827799	0	-	chr19	57827799	57842492	14693	21612	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071438	19333	63	6338	12995	12126	869	562	307	0.933128	0.928626	0.0700431	0.0704343
1026	chr19	57905523	57916724	chr19:57849726	0	-	chr19	57849726	57865394	15668	21613	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071439	15766	50	4663	11103	10445	658	403	255	0.940737	0.936519	0.0617358	0.061975
128	chr19	58063443	58068550	chr1:49842289	0	+	chr1	49842289	49846489	4200	21343	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071456	5164	12	1021	4143	3838	305	198	107	0.926382	0.923706	0.0774866	0.077977
1028	chr19	58067921	58069408	chrX:101911529	0	+	chrX	101911529	101913023	1494	22237	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071477	1494	2	7	1487	1429	58	44	14	0.960995	0.959705	0.0400555	0.0402826
1031	chr19	58539020	58540918	chr19:58541072	0	+	chr19	58541072	58542895	1823	21614	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071480	1913	13	105	1808	1715	93	37	56	0.948562	0.94179	0.053287	0.0532965
128	chr19	58586599	58590011	chr7:13083	0	-	chr7	13083	16486	3403	21981	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071530	3420	10	25	3395	3303	92	59	33	0.972901	0.970044	0.0276004	0.0276563
128	chr19	58586605	58590012	chr11:171976	0	-	chr11	171976	175429	3453	6802	1000	N/A	N/A	N/A	N/A	align_both/0002/both0010120	3459	8	58	3401	3316	85	52	33	0.975007	0.972719	0.0254186	0.0254572
128	chr19	58586651	58592732	chr18:98796	0	-	chr18	98796	105252	6456	20842	1000	N/A	N/A	N/A	N/A	align_both/0012/both0062539	6467	24	397	6070	5764	306	186	120	0.949588	0.945848	0.0521861	0.0523496
128	chr19	58586653	58607614	chr2:113603235	0	-	chr2	113603235	113624565	21330	21668	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071505	21617	25	943	20674	20392	282	168	114	0.98636	0.985168	0.0137659	0.0137758
128	chr19	58586685	58590012	chr3:198174502	0	+	chr3	198174502	198177830	3328	21807	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071514	3334	7	13	3321	3244	77	47	30	0.976814	0.97476	0.0235517	0.0235845
128	chr19	58586688	58590012	chr16:90122384	0	+	chr16	90122384	90125709	3325	16010	1000	N/A	N/A	N/A	N/A	align_both/0010/both0053857	3331	7	13	3318	3238	80	49	31	0.975889	0.973835	0.024507	0.0245431
128	chr19	58586688	58590012	chr1:176785	0	-	chr1	176785	180110	3325	21344	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071482	3331	7	13	3318	3237	81	50	31	0.975588	0.973534	0.0248184	0.0248568
128	chr19	58586688	58590012	chr9:138237384	0	+	chr9	138237384	138240709	3325	22152	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071542	3331	7	13	3318	3238	80	49	31	0.975889	0.973835	0.024507	0.0245431
128	chr19	58586688	58600311	chr22:50786368	0	+	chr22	50786368	50799999	13631	21774	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071496	13642	11	30	13612	13482	130	81	49	0.99045	0.98965	0.00961172	0.00961761
128	chr19	58586688	58607455	chr4:190183143	0	+	chr4	190183143	190204187	21044	21862	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071517	21202	32	593	20609	20205	404	244	160	0.980397	0.978877	0.0198638	0.019886
128	chr19	58586688	58607455	chr10:133765661	0	+	chr10	133765661	133786744	21083	5212	1000	N/A	N/A	N/A	N/A	align_both/0001/both0009939	21388	27	926	20462	20072	390	238	152	0.98094	0.979648	0.0193061	0.019328
128	chr19	58586694	58590012	chr17:109786	0	-	chr17	109786	113109	3323	19805	1000	N/A	N/A	N/A	N/A	align_both/0011/both0055168	3325	6	9	3316	3239	77	50	27	0.976779	0.975015	0.0235878	0.0236306
128	chr19	58586696	58590011	chr8:201943	0	-	chr8	201943	205261	3318	22002	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071534	3325	8	17	3308	3227	81	47	34	0.975514	0.97316	0.0248947	0.0249239
128	chr19	58586700	58607454	chr8:206058	0	-	chr8	206058	220449	14391	22003	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071535	17403	61	3436	13967	13297	670	381	289	0.95203	0.94789	0.049573	0.0496813
128	chr19	58586712	58590426	chr6:151532	0	-	chr6	151532	155228	3696	21925	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071523	3729	21	48	3681	3471	210	145	65	0.94295	0.937601	0.0593362	0.0596958
128	chr19	58586712	58607456	chr1:248926286	0	+	chr1	248926286	248945231	18945	21345	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071490	21213	40	2737	18476	18039	437	273	164	0.976348	0.974239	0.0240333	0.0240711
128	chr19	58586727	58590012	chr19:242230	0	-	chr19	242230	245512	3282	21350	1000	N/A	N/A	N/A	N/A	align_both/0013/both0065161	3289	7	11	3278	3195	83	52	31	0.97468	0.972603	0.0257576	0.0258016
128	chr19	58586736	58597284	chr4:16235	0	-	chr4	16235	27175	10940	21863	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071515	11720	57	1952	9768	9182	586	370	216	0.940008	0.934555	0.0625273	0.0628071
128	chr19	58586736	58598904	chr4:190099109	0	+	chr4	190099109	190119461	20352	21864	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071518	21131	61	9742	11389	10689	700	452	248	0.938537	0.933537	0.0641279	0.0644516
128	chr19	58586752	58589754	chr2:13454	0	-	chr2	13454	16764	3310	21669	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071498	3326	20	340	2986	2770	216	122	94	0.927662	0.92149	0.076068	0.0763225
128	chr19	58587413	58593373	chr8:60004	0	-	chr8	60004	65989	5985	22004	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071536	6012	21	79	5933	5666	267	173	94	0.954997	0.951629	0.0464092	0.0465777
128	chr19	58587413	58595158	chr16:90220571	0	+	chr16	90220571	90228345	7774	16012	1000	N/A	N/A	N/A	N/A	align_both/0010/both0053858	7805	25	91	7714	7389	325	208	117	0.957869	0.954774	0.0433608	0.0435001
128	chr19	58587413	58607616	chr2:242165372	0	+	chr2	242165372	242183509	18137	21670	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071508	20621	41	2902	17719	17238	481	283	198	0.972854	0.970608	0.0276495	0.027688
128	chr19	58588212	58590554	chr1:867192	0	-	chr1	867192	869546	2354	21346	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071486	2361	5	26	2335	2252	83	52	31	0.964454	0.962393	0.036416	0.0365051
128	chr19	58588746	58607456	chr21:46680533	0	+	chr21	46680533	46699524	18991	21744	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071495	19212	27	723	18489	18240	249	141	108	0.986533	0.985094	0.0135898	0.0135975
1032	chr19	58590136	58607454	chr19:246324	0	-	chr19	246324	259397	13073	21351	1000	N/A	N/A	N/A	N/A	align_both/0013/both0065162	13955	42	1289	12666	12203	463	255	208	0.963445	0.960261	0.0374754	0.0375275
1032	chr19	58590454	58599429	chr1:347968	0	-	chr1	347968	355152	7184	21348	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071484	9003	21	1847	7156	6940	216	140	76	0.969816	0.966978	0.0308087	0.0308817
1032	chr19	58590454	58599429	chr6:170738786	0	+	chr6	170738786	170745979	7193	21926	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071527	9015	24	1862	7153	6942	211	133	78	0.970502	0.967256	0.0300939	0.0301559
1032	chr19	58590454	58600327	chr1:257666	0	-	chr1	257666	265770	8104	21347	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071483	9910	23	1843	8067	7843	224	138	86	0.972233	0.969468	0.0282945	0.0283441
1032	chr19	58590454	58605079	chr5:181465240	0	+	chr5	181465240	181478259	13019	21893	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071522	14842	25	2040	12802	12502	300	193	107	0.976566	0.974663	0.0238077	0.0238497
1032	chr19	58590454	58605357	chr17:83231426	0	+	chr17	83231426	83247136	15710	19827	1000	N/A	N/A	N/A	N/A	align_both/0012/both0061655	15763	32	913	14850	14582	268	176	92	0.981953	0.979841	0.0182678	0.0182945
1032	chr19	58590728	58593854	chr14:106880460	0	+	chr14	106880460	106883160	2700	10685	1000	N/A	N/A	N/A	N/A	align_both/0006/both0034440	3159	14	492	2667	2548	119	69	50	0.955381	0.950392	0.0460018	0.0461036
1032	chr19	58591812	58598499	chr5:13577	0	-	chr5	13577	19535	5958	21894	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071519	6788	37	931	5857	5552	305	183	122	0.947926	0.941975	0.0539706	0.054136
